date,source,attributed_conversions,attributed_revenue,type,spends,partition_id,optimisation_target
2022-09-03,organicsocial,19.762323802172304,2100.1949139427306,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-03,paidsearch_brand,11.221030882451236,1192.4889109411288,baseline,1167.11,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-03,paidsearch_brand,47.27619917912581,5024.167909627586,baseline,1167.11,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-03,paidsearch_dynamic_search_ads_prospecting,4.120575579953732,437.90456841842575,incrementality,163.68,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-03,paidsearch_dynamic_search_ads_prospecting,4.495426023599563,477.7409258789596,incrementality,163.68,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-03,paidsearch_generic_prospecting,3.2933234433837435,349.99027518224415,incrementality,39.150000000000006,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-03,paidsearch_generic_prospecting,4.604924669188858,489.3776392964866,incrementality,39.150000000000006,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-03,paidsocial_prospecting,5.493099713967491,583.7663726462509,incrementality,463.129997,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-03,paidsocial_prospecting,3.031675691849736,322.1842700526313,incrementality,463.129997,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-03,paidsocial_retargeting,0.4260607575498865,45.27861424568398,incrementality,47.8,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-03,paidsocial_retargeting,0.5284407931040578,56.15881396878088,incrementality,47.8,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-03,radio,2.65375763152275,282.0219087771524,incrementality,120.29,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-03,radio,1.001571544150181,106.43968209562264,incrementality,120.29,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-03,tv,9.89806303918917,1051.8935860419708,incrementality,1457.87,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-03,tv,36.89184197293203,3920.594544099822,incrementality,1457.87,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,affiliate_prospecting,29.165368276581773,3025.7033514073905,incrementality,167.475,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,affiliate_prospecting,26.74585359860033,2774.6955945183417,incrementality,167.475,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,baseline,155.82606112235518,16165.865999130854,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,baseline,21.926567323238004,2274.728287523498,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,direct,11.1582642343063,1157.592016992926,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,direct,52.66968591458422,5464.11221960437,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,display_prospecting,1.684295246499649,174.7338735367687,incrementality,99.26,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,display_prospecting,4.675948721177988,485.0970364066156,incrementality,99.26,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,display_retargeting,5.475223655174094,568.0162309648327,incrementality,121.71,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,display_retargeting,0.973313378734497,100.9744682144563,incrementality,121.71,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,organicsearch,1.4430546545297194,149.706846252323,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,organicsearch,0.3124691563634905,32.41649358426206,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,organicsocial,11.817071041491268,1225.938624021033,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,organicsocial,28.149179284528707,2920.280837631452,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,paidsearch_brand,14.382114490464309,1492.0439749448894,baseline,1215.49,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,paidsearch_brand,59.419931362077335,6164.40306042677,baseline,1215.49,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,paidsearch_dynamic_search_ads_prospecting,4.2405392953899215,439.926348131812,incrementality,130.76,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,paidsearch_dynamic_search_ads_prospecting,4.443021488432795,460.93246210507766,incrementality,130.76,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,paidsearch_generic_prospecting,3.562225259007598,369.5560022570226,incrementality,37.8,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,paidsearch_generic_prospecting,4.798819916805043,497.84406517287766,incrementality,37.8,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,paidsocial_prospecting,7.581728428132584,786.5513953712385,incrementality,486.849999,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,paidsocial_prospecting,4.141211095204214,429.6217407858292,incrementality,486.849999,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,paidsocial_retargeting,0.8961545753766205,92.96978102187364,incrementality,53.83,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,paidsocial_retargeting,0.8546330494989139,88.66221257931771,incrementality,53.83,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,radio,3.124254457728602,324.1195891563357,incrementality,108.8,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,radio,0.837033754863836,86.83640862392866,incrementality,108.8,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-04,tv,14.643645262962188,1519.1759668106802,incrementality,2014.03,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-04,tv,55.05233195589049,5711.295112823192,incrementality,2014.03,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,affiliate_prospecting,23.31802500319925,2785.5958684681946,incrementality,193.6,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,affiliate_prospecting,23.482816365686546,2805.282018493374,incrementality,193.6,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,baseline,120.79218888410064,14429.96232539486,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,baseline,15.938434505363276,1904.022201790221,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,direct,9.653997307468796,1153.2767037602257,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,direct,43.15704720680432,5155.586391989328,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,display_prospecting,1.2883464892454213,153.90723086990266,incrementality,91.04,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,display_prospecting,3.026530912611355,361.552575949497,incrementality,91.04,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,display_retargeting,3.248252381479619,388.03965654682014,incrementality,108.88,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,display_retargeting,0.9922510550635476,118.5353579082706,incrementality,108.88,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,organicsearch,0.9114935381476243,108.8879797346096,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,organicsearch,0.275765676039324,32.94325860509567,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,organicsocial,11.80838369082621,1410.6419740925617,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,organicsocial,26.25482197082646,3136.428732676458,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,paidsearch_brand,13.308039049382735,1589.7923854309192,baseline,1097.65,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,paidsearch_brand,47.0306124688509,5618.326584982452,baseline,1097.65,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,paidsearch_dynamic_search_ads_prospecting,3.56000785273363,425.28229405914726,incrementality,118.45,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,paidsearch_dynamic_search_ads_prospecting,3.421593338341373,408.7471501361862,incrementality,118.45,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,paidsearch_generic_prospecting,5.25303920864459,627.533606062013,incrementality,53.87,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,paidsearch_generic_prospecting,6.217956479856231,742.803641312939,incrementality,53.87,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,paidsocial_prospecting,6.21869116199195,742.8914072159954,incrementality,438.849999,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,paidsocial_prospecting,4.389875107102186,524.4191118140355,incrementality,438.849999,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,paidsocial_retargeting,0.5903936081295514,70.52904331949507,incrementality,50.6,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,paidsocial_retargeting,0.7503221367288484,89.63427407790094,incrementality,50.6,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,radio,2.5034922793276877,299.06982898767933,incrementality,104.67,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,radio,0.8355192687654742,99.81201335787868,incrementality,104.67,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-05,tv,15.545649545322169,1857.09969605756,incrementality,1832.83,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-05,tv,42.22645350796,5044.416686906346,incrementality,1832.83,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,affiliate_prospecting,36.11447763927214,3620.165356611241,incrementality,292.7875,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,affiliate_prospecting,31.875331359602303,3195.227450640258,incrementality,292.7875,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,baseline,134.00612056338073,13432.9594929508,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,baseline,19.15602561184572,1920.226591203692,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,direct,12.471708413315907,1250.1813590277682,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,direct,49.14828155312112,4926.691948663343,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,display_prospecting,1.4045086260731678,140.78989379158605,incrementality,104.91,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,display_prospecting,3.5551258354698976,356.3707473915191,incrementality,104.91,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,display_retargeting,3.4762984899875224,348.46898488731495,incrementality,114.58,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,display_retargeting,1.184478415117011,118.733760097293,incrementality,114.58,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,organicsearch,1.1219732017689263,112.46815076935228,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,organicsearch,0.287641871269935,28.833620352572694,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,organicsocial,11.460869661293307,1148.8534797283878,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,organicsocial,24.87139344758132,2493.1429945887035,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,paidsearch_brand,13.281036152040132,1331.3094947061832,baseline,1217.349999,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,paidsearch_brand,53.01691007077914,5314.488639982345,baseline,1217.349999,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,paidsearch_dynamic_search_ads_prospecting,4.241819652665861,425.2058885900908,incrementality,142.59,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,paidsearch_dynamic_search_ads_prospecting,4.757869616738217,476.9354531396744,incrementality,142.59,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,paidsearch_generic_prospecting,3.3153911121046,332.33940602829614,incrementality,36.77,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,paidsearch_generic_prospecting,4.5945634118862735,460.5654125362965,incrementality,36.77,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,paidsocial_prospecting,7.423948614732447,744.1869117633479,incrementality,406.079999,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,paidsocial_prospecting,2.7186919073342315,272.52544966974864,incrementality,406.079999,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,paidsocial_retargeting,0.4848783748436985,48.604881186770896,incrementality,49.85,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,paidsocial_retargeting,0.6119459347067885,61.34230972610154,incrementality,49.85,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,radio,3.120219026195047,312.7750852856646,incrementality,121.89,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,radio,0.8459954469952404,84.80375764130078,incrementality,121.89,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-06,tv,13.076750472326394,1310.8316146731838,incrementality,1889.12,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-06,tv,48.37574551755263,4849.251864367133,incrementality,1889.12,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,affiliate_prospecting,33.49570246588012,3408.3190526662743,incrementality,286.4125,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,affiliate_prospecting,30.0072923554421,3053.3596469027816,incrementality,286.4125,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,baseline,125.29914626037665,12749.679392963242,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,baseline,17.90366751333105,1821.768364477412,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,direct,10.40204768531839,1058.4491353399123,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,direct,45.9810929145776,4678.756482352077,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
